Observation station,Year,Month,Day,Date,Snow depth mean [cm],Average temperature [°C],cloud_code,Global radiation mean [W/m2]
Pelkosenniemi parish,2014,1,1,2014-01-01,30,-8.0,8.0,-0.5
Pelkosenniemi parish,2014,1,2,2014-01-02,30,-6.6,8.0,-0.2
Pelkosenniemi parish,2014,1,3,2014-01-03,30,-3.9,8.0,0.1
Pelkosenniemi parish,2014,1,4,2014-01-04,30,-5.4,8.0,-0.1
Pelkosenniemi parish,2014,1,5,2014-01-05,30,-3.1,8.0,-0.2
Pelkosenniemi parish,2014,1,6,2014-01-06,30,-2.2,8.0,-1.1
Pelkosenniemi parish,2014,1,7,2014-01-07,31,-3.7,8.0,-0.6
Pelkosenniemi parish,2014,1,8,2014-01-08,37,-1.9,8.0,-2.4
Pelkosenniemi parish,2014,1,9,2014-01-09,50,-11.9,9.0,0.3
Pelkosenniemi parish,2014,1,10,2014-01-10,47,-17.2,8.0,-0.1
Pelkosenniemi parish,2014,1,11,2014-01-11,47,-18.1,0.0,0.4
Pelkosenniemi parish,2014,1,12,2014-01-12,47,-17.2,5.0,-0.2
Pelkosenniemi parish,2014,1,13,2014-01-13,47,-13.7,0.0,-0.2
Pelkosenniemi parish,2014,1,14,2014-01-14,47,-13.5,0.0,-0.2
Pelkosenniemi parish,2014,1,15,2014-01-15,44,-12.8,7.0,-1.1
Pelkosenniemi parish,2014,1,16,2014-01-16,44,-10.7,3.0,-0.2
Pelkosenniemi parish,2014,1,17,2014-01-17,44,-12.7,7.0,-1.6
Pelkosenniemi parish,2014,1,18,2014-01-18,44,-15.7,8.0,-0.5
Pelkosenniemi parish,2014,1,19,2014-01-19,44,-15.2,0.0,1.5
Pelkosenniemi parish,2014,1,20,2014-01-20,44,-14.9,0.0,2.4
Pelkosenniemi parish,2014,1,21,2014-01-21,43,-12.7,1.0,-0.4
Pelkosenniemi parish,2014,1,22,2014-01-22,43,-12.7,8.0,3.0
Pelkosenniemi parish,2014,1,23,2014-01-23,44,-13.8,8.0,1.9
Pelkosenniemi parish,2014,1,24,2014-01-24,46,-14.1,8.0,3.1
Pelkosenniemi parish,2014,1,25,2014-01-25,46,-13.0,8.0,3.7
Pelkosenniemi parish,2014,1,26,2014-01-26,46,-10.4,7.0,2.6
Pelkosenniemi parish,2014,1,27,2014-01-27,46,-12.2,8.0,2.4
Pelkosenniemi parish,2014,1,28,2014-01-28,49,-16.8,8.0,5.3
Pelkosenniemi parish,2014,1,29,2014-01-29,49,-16.1,7.0,7.2
Pelkosenniemi parish,2014,1,30,2014-01-30,51,-15.1,7.0,8.9
Pelkosenniemi parish,2014,1,31,2014-01-31,51,-20.1,7.0,5.9
Pelkosenniemi parish,2014,2,1,2014-02-01,51,-18.9,7.0,1.5
Pelkosenniemi parish,2014,2,2,2014-02-02,52,-12.5,8.0,4.1
Pelkosenniemi parish,2014,2,3,2014-02-03,53,-6.5,8.0,2.9
Pelkosenniemi parish,2014,2,4,2014-02-04,52,-3.2,8.0,8.3
Pelkosenniemi parish,2014,2,5,2014-02-05,51,-4.8,8.0,4.8
Pelkosenniemi parish,2014,2,6,2014-02-06,51,-6.8,8.0,3.9
Pelkosenniemi parish,2014,2,7,2014-02-07,50,-9.3,8.0,4.5
Pelkosenniemi parish,2014,2,8,2014-02-08,50,-6.1,7.0,7.6
Pelkosenniemi parish,2014,2,9,2014-02-09,53,-3.0,8.0,6.0
Pelkosenniemi parish,2014,2,10,2014-02-10,51,-1.8,8.0,4.7
Pelkosenniemi parish,2014,2,11,2014-02-11,49,-2.1,8.0,7.1
Pelkosenniemi parish,2014,2,12,2014-02-12,55,-2.8,9.0,6.3
Pelkosenniemi parish,2014,2,13,2014-02-13,55,-3.5,8.0,10.9
Pelkosenniemi parish,2014,2,14,2014-02-14,57,-3.7,8.0,10.1
Pelkosenniemi parish,2014,2,15,2014-02-15,57,-3.1,8.0,6.8
Pelkosenniemi parish,2014,2,16,2014-02-16,56,-4.7,8.0,10.3
Pelkosenniemi parish,2014,2,17,2014-02-17,55,-3.9,8.0,11.1
Pelkosenniemi parish,2014,2,18,2014-02-18,56,-5.9,8.0,15.8
Pelkosenniemi parish,2014,2,19,2014-02-19,56,-8.1,7.0,16.7
Pelkosenniemi parish,2014,2,20,2014-02-20,56,-10.3,8.0,35.8
Pelkosenniemi parish,2014,2,21,2014-02-21,57,-14.4,8.0,21.5
Pelkosenniemi parish,2014,2,22,2014-02-22,58,-9.7,8.0,13.1
Pelkosenniemi parish,2014,2,23,2014-02-23,59,-2.3,8.0,15.9
Pelkosenniemi parish,2014,2,24,2014-02-24,55,-0.4,8.0,27.7
Pelkosenniemi parish,2014,2,25,2014-02-25,50,0.0,8.0,25.4
Pelkosenniemi parish,2014,2,26,2014-02-26,54,-2.3,0.0,8.5
Pelkosenniemi parish,2014,2,27,2014-02-27,45,-4.7,8.0,11.3
Pelkosenniemi parish,2014,2,28,2014-02-28,45,-3.4,8.0,11.9
Pelkosenniemi parish,2014,3,1,2014-03-01,45,-2.6,8.0,10.7
Pelkosenniemi parish,2014,3,2,2014-03-02,46,-4.2,7.0,26.1
Pelkosenniemi parish,2014,3,3,2014-03-03,46,-4.7,7.0,25.7
Pelkosenniemi parish,2014,3,4,2014-03-04,50,-3.4,8.0,14.3
Pelkosenniemi parish,2014,3,5,2014-03-05,50,-2.7,8.0,11.6
Pelkosenniemi parish,2014,3,6,2014-03-06,49,-2.4,8.0,7.8
Pelkosenniemi parish,2014,3,7,2014-03-07,48,-0.9,8.0,39.9
Pelkosenniemi parish,2014,3,8,2014-03-08,49,-1.1,8.0,52.3
Pelkosenniemi parish,2014,3,9,2014-03-09,47,-1.5,0.0,26.5
Pelkosenniemi parish,2014,3,10,2014-03-10,45,0.6,0.0,54.6
Pelkosenniemi parish,2014,3,11,2014-03-11,43,-1.2,7.0,78.6
Pelkosenniemi parish,2014,3,12,2014-03-12,42,0.7,8.0,88.5
Pelkosenniemi parish,2014,3,13,2014-03-13,42,-2.4,7.0,49.2
Pelkosenniemi parish,2014,3,14,2014-03-14,49,-2.2,0.0,50.0
Pelkosenniemi parish,2014,3,15,2014-03-15,49,-7.3,8.0,50.9
Pelkosenniemi parish,2014,3,16,2014-03-16,51,-10.2,0.0,75.0
Pelkosenniemi parish,2014,3,17,2014-03-17,50,-11.0,0.0,111.2
Pelkosenniemi parish,2014,3,18,2014-03-18,50,-11.0,0.0,113.7
Pelkosenniemi parish,2014,3,19,2014-03-19,50,-9.8,0.0,116.8
Pelkosenniemi parish,2014,3,20,2014-03-20,50,-9.6,7.0,115.7
Pelkosenniemi parish,2014,3,21,2014-03-21,50,-9.7,7.0,54.4
Pelkosenniemi parish,2014,3,22,2014-03-22,55,-7.7,0.0,56.3
Pelkosenniemi parish,2014,3,23,2014-03-23,56,-2.7,0.0,50.3
Pelkosenniemi parish,2014,3,24,2014-03-24,58,-3.2,9.0,66.8
Pelkosenniemi parish,2014,3,25,2014-03-25,55,-4.0,0.0,102.9
Pelkosenniemi parish,2014,3,26,2014-03-26,55,-2.9,3.0,129.3
Pelkosenniemi parish,2014,3,27,2014-03-27,54,-0.7,8.0,84.4
Pelkosenniemi parish,2014,3,28,2014-03-28,52,-1.2,8.0,67.1
Pelkosenniemi parish,2014,3,29,2014-03-29,51,-1.6,0.0,91.2
Pelkosenniemi parish,2014,3,30,2014-03-30,51,-6.9,3.0,131.8
Pelkosenniemi parish,2014,3,31,2014-03-31,50,-7.1,0.0,109.8
Pelkosenniemi parish,2014,4,1,2014-04-01,50,-6.0,1.0,140.8
Pelkosenniemi parish,2014,4,2,2014-04-02,50,-3.9,7.0,134.3
Pelkosenniemi parish,2014,4,3,2014-04-03,50,-6.3,7.0,162.0
Pelkosenniemi parish,2014,4,4,2014-04-04,50,-6.4,0.0,158.9
Pelkosenniemi parish,2014,4,5,2014-04-05,49,-3.1,8.0,101.9
Pelkosenniemi parish,2014,4,6,2014-04-06,49,-5.5,1.0,182.2
Pelkosenniemi parish,2014,4,7,2014-04-07,49,-6.0,0.0,149.0
Pelkosenniemi parish,2014,4,8,2014-04-08,49,-7.2,0.0,190.6
Pelkosenniemi parish,2014,4,9,2014-04-09,48,-6.8,0.0,194.0
Pelkosenniemi parish,2014,4,10,2014-04-10,48,-4.2,0.0,153.3
Pelkosenniemi parish,2014,4,11,2014-04-11,48,-2.1,8.0,54.2
Pelkosenniemi parish,2014,4,12,2014-04-12,47,-0.6,0.0,168.1
Pelkosenniemi parish,2014,4,13,2014-04-13,45,-0.4,8.0,85.7
Pelkosenniemi parish,2014,4,14,2014-04-14,43,0.3,8.0,93.1
Pelkosenniemi parish,2014,4,15,2014-04-15,40,-1.2,,194.2
Pelkosenniemi parish,2014,4,16,2014-04-16,38,-2.1,,191.4
Pelkosenniemi parish,2014,4,17,2014-04-17,34,0.3,,143.7
Pelkosenniemi parish,2014,4,18,2014-04-18,27,0.3,,146.4
Pelkosenniemi parish,2014,4,19,2014-04-19,25,2.0,,170.5
Pelkosenniemi parish,2014,4,20,2014-04-20,20,1.5,,209.8
Pelkosenniemi parish,2014,4,21,2014-04-21,15,1.5,,92.1
Pelkosenniemi parish,2014,4,22,2014-04-22,12,-0.2,,232.4
Pelkosenniemi parish,2014,4,23,2014-04-23,10,-2.7,,211.9
Pelkosenniemi parish,2014,4,24,2014-04-24,9,0.9,,107.0
Pelkosenniemi parish,2014,4,25,2014-04-25,8,1.3,0.0,155.4
Pelkosenniemi parish,2014,4,26,2014-04-26,7,1.9,5.0,146.7
Pelkosenniemi parish,2014,4,27,2014-04-27,5,0.7,,101.2
Pelkosenniemi parish,2014,4,28,2014-04-28,4,1.3,,195.7
Pelkosenniemi parish,2014,4,29,2014-04-29,4,-2.7,,69.5
Pelkosenniemi parish,2014,4,30,2014-04-30,14,-4.9,7.0,191.3
Pelkosenniemi parish,2014,5,1,2014-05-01,10,-3.7,7.0,228.7
Pelkosenniemi parish,2014,5,2,2014-05-02,10,-2.4,5.0,200.7
Pelkosenniemi parish,2014,5,3,2014-05-03,9,-2.2,1.0,151.5
Pelkosenniemi parish,2014,5,4,2014-05-04,8,-1.9,7.0,270.2
Pelkosenniemi parish,2014,5,5,2014-05-05,7,-2.1,0.0,243.8
Pelkosenniemi parish,2014,5,6,2014-05-06,6,-3.4,0.0,234.2
Pelkosenniemi parish,2014,5,7,2014-05-07,5,-3.2,5.0,181.3
Pelkosenniemi parish,2014,5,8,2014-05-08,4,-2.0,7.0,209.3
Pelkosenniemi parish,2014,5,9,2014-05-09,3,0.2,0.0,286.1
Pelkosenniemi parish,2014,5,10,2014-05-10,2,-0.9,,61.2
Pelkosenniemi parish,2014,5,11,2014-05-11,2,0.8,8.0,151.3
Pelkosenniemi parish,2014,5,12,2014-05-12,2,2.8,0.0,254.7
Pelkosenniemi parish,2014,5,13,2014-05-13,1,0.7,7.0,104.9
Pelkosenniemi parish,2014,5,14,2014-05-14,1,-1.7,8.0,237.2
Pelkosenniemi parish,2014,5,15,2014-05-15,1,0.8,0.0,228.8
Pelkosenniemi parish,2014,5,16,2014-05-16,-1,2.2,8.0,110.2
Pelkosenniemi parish,2014,5,17,2014-05-17,-1,6.9,0.0,195.2
Pelkosenniemi parish,2014,5,18,2014-05-18,-1,8.7,0.0,285.8
Pelkosenniemi parish,2014,5,19,2014-05-19,-1,15.7,3.0,227.2
Pelkosenniemi parish,2014,5,20,2014-05-20,-1,11.1,7.0,52.0
Pelkosenniemi parish,2014,5,21,2014-05-21,-1,11.7,8.0,257.3
Pelkosenniemi parish,2014,5,22,2014-05-22,-1,14.5,0.0,234.3
Pelkosenniemi parish,2014,5,23,2014-05-23,-1,10.9,7.0,79.6
Pelkosenniemi parish,2014,5,24,2014-05-24,-1,11.6,7.0,205.1
Pelkosenniemi parish,2014,5,25,2014-05-25,-1,6.0,7.0,220.0
Pelkosenniemi parish,2014,5,26,2014-05-26,-1,1.8,8.0,245.4
Pelkosenniemi parish,2014,5,27,2014-05-27,-1,1.9,7.0,124.6
Pelkosenniemi parish,2014,5,28,2014-05-28,-1,5.0,7.0,273.5
Pelkosenniemi parish,2014,5,29,2014-05-29,-1,11.0,0.0,338.5
Pelkosenniemi parish,2014,5,30,2014-05-30,-1,10.3,0.0,185.0
Pelkosenniemi parish,2014,5,31,2014-05-31,-1,8.9,8.0,52.2
Pelkosenniemi parish,2014,6,1,2014-06-01,-1,4.9,7.0,101.6
Pelkosenniemi parish,2014,6,2,2014-06-02,-1,8.9,1.0,244.4
Pelkosenniemi parish,2014,6,3,2014-06-03,-1,14.1,0.0,333.2
Pelkosenniemi parish,2014,6,4,2014-06-04,-1,17.7,0.0,334.7
Pelkosenniemi parish,2014,6,5,2014-06-05,-1,16.4,1.0,220.2
Pelkosenniemi parish,2014,6,6,2014-06-06,-1,18.5,0.0,234.2
Pelkosenniemi parish,2014,6,7,2014-06-07,-1,18.7,8.0,246.5
Pelkosenniemi parish,2014,6,8,2014-06-08,-1,11.2,7.0,45.7
Pelkosenniemi parish,2014,6,9,2014-06-09,-1,11.1,8.0,272.2
Pelkosenniemi parish,2014,6,10,2014-06-10,-1,7.9,7.0,203.4
Pelkosenniemi parish,2014,6,11,2014-06-11,-1,12.0,8.0,143.3
Pelkosenniemi parish,2014,6,12,2014-06-12,-1,11.6,7.0,85.9
Pelkosenniemi parish,2014,6,13,2014-06-13,-1,4.6,7.0,108.7
Pelkosenniemi parish,2014,6,14,2014-06-14,-1,6.2,3.0,271.7
Pelkosenniemi parish,2014,6,15,2014-06-15,-1,7.5,7.0,232.0
Pelkosenniemi parish,2014,6,16,2014-06-16,-1,2.6,5.0,197.6
Pelkosenniemi parish,2014,6,17,2014-06-17,-1,3.7,7.0,345.5
Pelkosenniemi parish,2014,6,18,2014-06-18,-1,5.7,7.0,175.1
Pelkosenniemi parish,2014,6,19,2014-06-19,-1,4.4,8.0,183.9
Pelkosenniemi parish,2014,6,20,2014-06-20,-1,1.2,0.0,104.0
Pelkosenniemi parish,2014,6,21,2014-06-21,-1,4.0,7.0,204.5
Pelkosenniemi parish,2014,6,22,2014-06-22,-1,6.9,0.0,223.7
Pelkosenniemi parish,2014,6,23,2014-06-23,-1,8.9,7.0,259.7
Pelkosenniemi parish,2014,6,24,2014-06-24,-1,4.8,1.0,248.1
Pelkosenniemi parish,2014,6,25,2014-06-25,-1,3.5,5.0,229.1
Pelkosenniemi parish,2014,6,26,2014-06-26,-1,3.5,8.0,165.5
Pelkosenniemi parish,2014,6,27,2014-06-27,-1,5.0,8.0,183.3
Pelkosenniemi parish,2014,6,28,2014-06-28,-1,7.6,7.0,276.4
Pelkosenniemi parish,2014,6,29,2014-06-29,-1,11.4,5.0,225.5
Pelkosenniemi parish,2014,6,30,2014-06-30,-1,13.8,3.0,236.2
Pelkosenniemi parish,2014,7,1,2014-07-01,-1,15.7,5.0,230.0
Pelkosenniemi parish,2014,7,2,2014-07-02,-1,12.4,0.0,168.1
Pelkosenniemi parish,2014,7,3,2014-07-03,-1,8.3,8.0,50.0
Pelkosenniemi parish,2014,7,4,2014-07-04,-1,10.5,8.0,130.7
Pelkosenniemi parish,2014,7,5,2014-07-05,-1,12.4,8.0,179.3
Pelkosenniemi parish,2014,7,6,2014-07-06,-1,16.8,0.0,263.2
Pelkosenniemi parish,2014,7,7,2014-07-07,-1,20.6,5.0,296.9
Pelkosenniemi parish,2014,7,8,2014-07-08,-1,22.4,0.0,323.1
Pelkosenniemi parish,2014,7,9,2014-07-09,-1,17.1,7.0,307.9
Pelkosenniemi parish,2014,7,10,2014-07-10,-1,15.4,0.0,331.3
Pelkosenniemi parish,2014,7,11,2014-07-11,-1,18.6,0.0,304.1
Pelkosenniemi parish,2014,7,12,2014-07-12,-1,19.6,1.0,293.8
Pelkosenniemi parish,2014,7,13,2014-07-13,-1,20.0,0.0,233.2
Pelkosenniemi parish,2014,7,14,2014-07-14,-1,22.3,0.0,307.6
Pelkosenniemi parish,2014,7,15,2014-07-15,-1,20.2,0.0,186.7
Pelkosenniemi parish,2014,7,16,2014-07-16,-1,14.9,7.0,94.7
Pelkosenniemi parish,2014,7,17,2014-07-17,-1,11.8,8.0,124.3
Pelkosenniemi parish,2014,7,18,2014-07-18,-1,15.4,5.0,142.1
Pelkosenniemi parish,2014,7,19,2014-07-19,-1,17.8,8.0,241.3
Pelkosenniemi parish,2014,7,20,2014-07-20,-1,20.8,7.0,243.4
Pelkosenniemi parish,2014,7,21,2014-07-21,-1,22.0,8.0,279.2
Pelkosenniemi parish,2014,7,22,2014-07-22,-1,21.9,7.0,239.5
Pelkosenniemi parish,2014,7,23,2014-07-23,-1,19.9,1.0,279.2
Pelkosenniemi parish,2014,7,24,2014-07-24,-1,21.2,0.0,267.6
Pelkosenniemi parish,2014,7,25,2014-07-25,-1,19.5,7.0,286.5
Pelkosenniemi parish,2014,7,26,2014-07-26,-1,18.4,0.0,153.7
Pelkosenniemi parish,2014,7,27,2014-07-27,-1,17.4,1.0,246.4
Pelkosenniemi parish,2014,7,28,2014-07-28,-1,16.7,7.0,154.0
Pelkosenniemi parish,2014,7,29,2014-07-29,-1,9.6,8.0,60.8
Pelkosenniemi parish,2014,7,30,2014-07-30,-1,9.9,8.0,132.1
Pelkosenniemi parish,2014,7,31,2014-07-31,-1,13.8,3.0,73.4
Pelkosenniemi parish,2014,8,1,2014-08-01,-1,16.6,8.0,253.9
Pelkosenniemi parish,2014,8,2,2014-08-02,-1,16.6,7.0,250.1
Pelkosenniemi parish,2014,8,3,2014-08-03,-1,18.1,0.0,245.0
Pelkosenniemi parish,2014,8,4,2014-08-04,-1,20.9,0.0,227.4
Pelkosenniemi parish,2014,8,5,2014-08-05,-1,22.8,0.0,228.3
Pelkosenniemi parish,2014,8,6,2014-08-06,-1,22.7,0.0,
Pelkosenniemi parish,2014,8,7,2014-08-07,-1,22.1,0.0,
Pelkosenniemi parish,2014,8,8,2014-08-08,-1,18.9,1.0,134.6
Pelkosenniemi parish,2014,8,9,2014-08-09,-1,12.5,7.0,88.4
Pelkosenniemi parish,2014,8,10,2014-08-10,-1,8.5,7.0,42.7
Pelkosenniemi parish,2014,8,11,2014-08-11,-1,10.9,8.0,113.6
Pelkosenniemi parish,2014,8,12,2014-08-12,-1,13.0,0.0,42.6
Pelkosenniemi parish,2014,8,13,2014-08-13,-1,13.5,7.0,211.7
Pelkosenniemi parish,2014,8,14,2014-08-14,-1,13.2,0.0,182.7
Pelkosenniemi parish,2014,8,15,2014-08-15,-1,11.3,3.0,104.9
Pelkosenniemi parish,2014,8,16,2014-08-16,-1,9.2,8.0,206.0
Pelkosenniemi parish,2014,8,17,2014-08-17,-1,7.3,5.0,99.9
Pelkosenniemi parish,2014,8,18,2014-08-18,-1,9.4,5.0,147.3
Pelkosenniemi parish,2014,8,19,2014-08-19,-1,10.7,7.0,76.1
Pelkosenniemi parish,2014,8,20,2014-08-20,-1,10.5,7.0,71.3
Pelkosenniemi parish,2014,8,21,2014-08-21,-1,7.9,8.0,95.8
Pelkosenniemi parish,2014,8,22,2014-08-22,-1,6.8,8.0,61.4
Pelkosenniemi parish,2014,8,23,2014-08-23,-1,7.6,8.0,131.4
Pelkosenniemi parish,2014,8,24,2014-08-24,-1,8.7,8.0,57.3
Pelkosenniemi parish,2014,8,25,2014-08-25,-1,10.3,7.0,119.2
Pelkosenniemi parish,2014,8,26,2014-08-26,-1,10.2,1.0,78.1
Pelkosenniemi parish,2014,8,27,2014-08-27,-1,9.8,8.0,58.8
Pelkosenniemi parish,2014,8,28,2014-08-28,-1,8.8,8.0,57.2
Pelkosenniemi parish,2014,8,29,2014-08-29,-1,5.8,7.0,71.0
Pelkosenniemi parish,2014,8,30,2014-08-30,-1,7.8,7.0,148.6
Pelkosenniemi parish,2014,8,31,2014-08-31,-1,10.2,8.0,164.1
Pelkosenniemi parish,2014,9,1,2014-09-01,-1,8.8,0.0,162.1
Pelkosenniemi parish,2014,9,2,2014-09-02,-1,10.2,0.0,118.7
Pelkosenniemi parish,2014,9,3,2014-09-03,-1,11.4,7.0,117.2
Pelkosenniemi parish,2014,9,4,2014-09-04,-1,11.6,7.0,115.6
Pelkosenniemi parish,2014,9,5,2014-09-05,-1,9.4,8.0,120.6
Pelkosenniemi parish,2014,9,6,2014-09-06,-1,9.4,7.0,107.9
Pelkosenniemi parish,2014,9,7,2014-09-07,-1,10.6,7.0,105.6
Pelkosenniemi parish,2014,9,8,2014-09-08,-1,9.7,7.0,38.9
Pelkosenniemi parish,2014,9,9,2014-09-09,-1,11.8,7.0,111.3
Pelkosenniemi parish,2014,9,10,2014-09-10,-1,11.6,8.0,115.8
Pelkosenniemi parish,2014,9,11,2014-09-11,-1,10.7,3.0,75.7
Pelkosenniemi parish,2014,9,12,2014-09-12,-1,9.3,7.0,126.2
Pelkosenniemi parish,2014,9,13,2014-09-13,-1,9.2,7.0,138.2
Pelkosenniemi parish,2014,9,14,2014-09-14,-1,7.6,1.0,85.5
Pelkosenniemi parish,2014,9,15,2014-09-15,-1,7.4,0.0,123.9
Pelkosenniemi parish,2014,9,16,2014-09-16,-1,9.5,3.0,132.0
Pelkosenniemi parish,2014,9,17,2014-09-17,-1,8.6,0.0,81.6
Pelkosenniemi parish,2014,9,18,2014-09-18,-1,6.2,0.0,76.4
Pelkosenniemi parish,2014,9,19,2014-09-19,-1,5.4,7.0,26.3
Pelkosenniemi parish,2014,9,20,2014-09-20,-1,7.3,8.0,24.8
Pelkosenniemi parish,2014,9,21,2014-09-21,-1,2.4,7.0,28.6
Pelkosenniemi parish,2014,9,22,2014-09-22,-1,-2.0,0.0,104.2
Pelkosenniemi parish,2014,9,23,2014-09-23,-1,-1.9,0.0,67.2
Pelkosenniemi parish,2014,9,24,2014-09-24,5,-1.6,7.0,16.3
Pelkosenniemi parish,2014,9,25,2014-09-25,1,-1.2,8.0,32.2
Pelkosenniemi parish,2014,9,26,2014-09-26,-1,1.7,7.0,32.4
Pelkosenniemi parish,2014,9,27,2014-09-27,-1,4.3,8.0,55.5
Pelkosenniemi parish,2014,9,28,2014-09-28,-1,4.3,7.0,83.1
Pelkosenniemi parish,2014,9,29,2014-09-29,-1,3.1,8.0,70.3
Pelkosenniemi parish,2014,9,30,2014-09-30,-1,1.8,8.0,68.6
Pelkosenniemi parish,2014,10,1,2014-10-01,-1,2.2,0.0,78.8
Pelkosenniemi parish,2014,10,2,2014-10-02,-1,3.9,8.0,11.5
Pelkosenniemi parish,2014,10,3,2014-10-03,-1,4.6,1.0,83.0
Pelkosenniemi parish,2014,10,4,2014-10-04,-1,3.7,9.0,50.7
Pelkosenniemi parish,2014,10,5,2014-10-05,-1,2.4,7.0,24.4
Pelkosenniemi parish,2014,10,6,2014-10-06,-1,1.9,8.0,14.9
Pelkosenniemi parish,2014,10,7,2014-10-07,-1,-0.4,8.0,11.1
Pelkosenniemi parish,2014,10,8,2014-10-08,-1,-0.4,8.0,24.7
Pelkosenniemi parish,2014,10,9,2014-10-09,-1,-1.9,7.0,57.5
Pelkosenniemi parish,2014,10,10,2014-10-10,-1,-3.3,0.0,38.6
Pelkosenniemi parish,2014,10,11,2014-10-11,1,-1.8,7.0,13.5
Pelkosenniemi parish,2014,10,12,2014-10-12,1,-2.1,8.0,13.3
Pelkosenniemi parish,2014,10,13,2014-10-13,1,-4.2,8.0,22.3
Pelkosenniemi parish,2014,10,14,2014-10-14,1,-3.8,1.0,41.5
Pelkosenniemi parish,2014,10,15,2014-10-15,1,-4.9,0.0,50.9
Pelkosenniemi parish,2014,10,16,2014-10-16,1,-6.1,5.0,26.4
Pelkosenniemi parish,2014,10,17,2014-10-17,1,-5.3,8.0,30.3
Pelkosenniemi parish,2014,10,18,2014-10-18,1,-3.2,7.0,15.6
Pelkosenniemi parish,2014,10,19,2014-10-19,1,-3.9,8.0,10.4
Pelkosenniemi parish,2014,10,20,2014-10-20,1,-4.4,8.0,12.4
Pelkosenniemi parish,2014,10,21,2014-10-21,1,-9.1,1.0,48.3
Pelkosenniemi parish,2014,10,22,2014-10-22,1,-10.1,0.0,55.3
Pelkosenniemi parish,2014,10,23,2014-10-23,1,-10.4,0.0,41.8
Pelkosenniemi parish,2014,10,24,2014-10-24,1,-6.4,8.0,9.7
Pelkosenniemi parish,2014,10,25,2014-10-25,7,-2.2,8.0,5.6
Pelkosenniemi parish,2014,10,26,2014-10-26,1,2.0,7.0,4.8
Pelkosenniemi parish,2014,10,27,2014-10-27,-1,3.5,8.0,12.4
Pelkosenniemi parish,2014,10,28,2014-10-28,-1,0.5,0.0,13.6
Pelkosenniemi parish,2014,10,29,2014-10-29,-1,1.6,8.0,12.2
Pelkosenniemi parish,2014,10,30,2014-10-30,-1,-2.1,0.0,8.2
Pelkosenniemi parish,2014,10,31,2014-10-31,0,-5.8,1.0,15.8
Pelkosenniemi parish,2014,11,1,2014-11-01,0,-6.1,0.0,34.2
Pelkosenniemi parish,2014,11,2,2014-11-02,2,-4.5,7.0,7.2
Pelkosenniemi parish,2014,11,3,2014-11-03,2,1.6,8.0,2.8
Pelkosenniemi parish,2014,11,4,2014-11-04,0,-4.0,8.0,8.8
Pelkosenniemi parish,2014,11,5,2014-11-05,-1,-10.0,7.0,20.9
Pelkosenniemi parish,2014,11,6,2014-11-06,-1,-8.3,0.0,21.5
Pelkosenniemi parish,2014,11,7,2014-11-07,-1,-10.1,1.0,16.4
Pelkosenniemi parish,2014,11,8,2014-11-08,-1,-8.2,5.0,4.9
Pelkosenniemi parish,2014,11,9,2014-11-09,1,-4.5,8.0,2.9
Pelkosenniemi parish,2014,11,10,2014-11-10,-1,1.4,7.0,0.6
Pelkosenniemi parish,2014,11,11,2014-11-11,-1,-0.3,8.0,1.6
Pelkosenniemi parish,2014,11,12,2014-11-12,2,-7.0,8.0,8.5
Pelkosenniemi parish,2014,11,13,2014-11-13,2,-8.4,0.0,14.9
Pelkosenniemi parish,2014,11,14,2014-11-14,2,-10.3,5.0,2.6
Pelkosenniemi parish,2014,11,15,2014-11-15,2,-11.8,7.0,5.3
Pelkosenniemi parish,2014,11,16,2014-11-16,6,-5.5,8.0,3.4
Pelkosenniemi parish,2014,11,17,2014-11-17,6,-3.4,8.0,1.3
Pelkosenniemi parish,2014,11,18,2014-11-18,6,-3.4,8.0,1.5
Pelkosenniemi parish,2014,11,19,2014-11-19,6,-2.5,8.0,3.0
Pelkosenniemi parish,2014,11,20,2014-11-20,6,-4.6,7.0,1.3
Pelkosenniemi parish,2014,11,21,2014-11-21,6,-5.1,8.0,1.3
Pelkosenniemi parish,2014,11,22,2014-11-22,6,-4.9,8.0,1.1
Pelkosenniemi parish,2014,11,23,2014-11-23,6,-7.3,8.0,1.3
Pelkosenniemi parish,2014,11,24,2014-11-24,7,-3.0,8.0,0.1
Pelkosenniemi parish,2014,11,25,2014-11-25,12,-2.4,7.0,0.0
Pelkosenniemi parish,2014,11,26,2014-11-26,12,-2.7,8.0,0.8
Pelkosenniemi parish,2014,11,27,2014-11-27,12,-3.4,5.0,2.7
Pelkosenniemi parish,2014,11,28,2014-11-28,12,-3.2,8.0,1.3
Pelkosenniemi parish,2014,11,29,2014-11-29,11,-3.2,8.0,0.5
Pelkosenniemi parish,2014,11,30,2014-11-30,11,-5.8,7.0,0.5
Pelkosenniemi parish,2014,12,1,2014-12-01,11,-7.3,7.0,0.2
Pelkosenniemi parish,2014,12,2,2014-12-02,12,-5.4,8.0,0.1
Pelkosenniemi parish,2014,12,3,2014-12-03,24,-4.0,9.0,0.2
Pelkosenniemi parish,2014,12,4,2014-12-04,27,-4.1,7.0,-0.2
Pelkosenniemi parish,2014,12,5,2014-12-05,26,-2.0,7.0,0.3
Pelkosenniemi parish,2014,12,6,2014-12-06,22,-2.7,8.0,-0.5
Pelkosenniemi parish,2014,12,7,2014-12-07,22,-3.9,0.0,-0.2
