Observation station,Year,Month,Day,Date,Snow depth mean [cm],Average temperature [°C],cloud_code,Global radiation mean [W/m2]
Kuusamo Kiutak?ng?s,2004,1,1,2004-01-01,32,"-28,6",,0.2
Kuusamo Kiutak?ng?s,2004,1,2,2004-01-02,"32,1","-20,6",,-0.2
Kuusamo Kiutak?ng?s,2004,1,3,2004-01-03,31,"-21,9",,0.3
Kuusamo Kiutak?ng?s,2004,1,4,2004-01-04,"30,7","-14,7",,-0.4
Kuusamo Kiutak?ng?s,2004,1,5,2004-01-05,"31,8","-14,2",,-1.0
Kuusamo Kiutak?ng?s,2004,1,6,2004-01-06,32,"-16,6",,0.2
Kuusamo Kiutak?ng?s,2004,1,7,2004-01-07,"30,8","-14,1",,0.8
Kuusamo Kiutak?ng?s,2004,1,8,2004-01-08,32,"-3,8",,0.3
Kuusamo Kiutak?ng?s,2004,1,9,2004-01-09,31,"-2,4",,0.7
Kuusamo Kiutak?ng?s,2004,1,10,2004-01-10,"30,2",-2,,1.0
Kuusamo Kiutak?ng?s,2004,1,11,2004-01-11,"29,8","-5,8",,0.7
Kuusamo Kiutak?ng?s,2004,1,12,2004-01-12,"29,3","-11,4",,0.9
Kuusamo Kiutak?ng?s,2004,1,13,2004-01-13,"29,3","-10,5",,1.0
Kuusamo Kiutak?ng?s,2004,1,14,2004-01-14,"32,1","-10,5",,1.1
Kuusamo Kiutak?ng?s,2004,1,15,2004-01-15,"32,1","-12,4",,0.8
Kuusamo Kiutak?ng?s,2004,1,16,2004-01-16,"38,2","-9,7",,0.8
Kuusamo Kiutak?ng?s,2004,1,17,2004-01-17,"41,8","-15,7",,1.1
Kuusamo Kiutak?ng?s,2004,1,18,2004-01-18,"40,5","-25,1",,1.6
Kuusamo Kiutak?ng?s,2004,1,19,2004-01-19,"40,9","-22,9",,1.6
Kuusamo Kiutak?ng?s,2004,1,20,2004-01-20,"40,2","-22,4",,3.0
Kuusamo Kiutak?ng?s,2004,1,21,2004-01-21,"40,4","-17,6",,1.8
Kuusamo Kiutak?ng?s,2004,1,22,2004-01-22,"39,7","-20,3",,4.9
Kuusamo Kiutak?ng?s,2004,1,23,2004-01-23,"40,4","-9,5",,3.0
Kuusamo Kiutak?ng?s,2004,1,24,2004-01-24,"40,4",-2,,2.5
Kuusamo Kiutak?ng?s,2004,1,25,2004-01-25,40,"-2,5",,1.7
Kuusamo Kiutak?ng?s,2004,1,26,2004-01-26,"39,6","-13,5",,2.4
Kuusamo Kiutak?ng?s,2004,1,27,2004-01-27,"40,8","-7,9",,2.1
Kuusamo Kiutak?ng?s,2004,1,28,2004-01-28,"42,1","-8,8",,3.2
Kuusamo Kiutak?ng?s,2004,1,29,2004-01-29,"43,2","-11,9",,3.9
Kuusamo Kiutak?ng?s,2004,1,30,2004-01-30,"43,5",-10,,3.8
Kuusamo Kiutak?ng?s,2004,1,31,2004-01-31,"44,5","-12,3",,7.0
Kuusamo Kiutak?ng?s,2004,2,1,2004-02-01,"47,1","-5,3",,6.1
Kuusamo Kiutak?ng?s,2004,2,2,2004-02-02,"46,9","-10,4",,11.3
Kuusamo Kiutak?ng?s,2004,2,3,2004-02-03,"47,8","-4,4",,6.6
Kuusamo Kiutak?ng?s,2004,2,4,2004-02-04,"49,8","-4,7",,4.5
Kuusamo Kiutak?ng?s,2004,2,5,2004-02-05,"52,1",-11,,14.6
Kuusamo Kiutak?ng?s,2004,2,6,2004-02-06,"52,1","-17,8",,8.6
Kuusamo Kiutak?ng?s,2004,2,7,2004-02-07,"53,3","-20,8",,14.6
Kuusamo Kiutak?ng?s,2004,2,8,2004-02-08,"53,5","-25,3",,11.4
Kuusamo Kiutak?ng?s,2004,2,9,2004-02-09,55,"-17,3",,17.4
Kuusamo Kiutak?ng?s,2004,2,10,2004-02-10,"55,2","-21,1",,21.5
Kuusamo Kiutak?ng?s,2004,2,11,2004-02-11,"54,4","-27,3",,26.4
Kuusamo Kiutak?ng?s,2004,2,12,2004-02-12,"53,8","-17,6",,9.9
Kuusamo Kiutak?ng?s,2004,2,13,2004-02-13,"56,4","-6,5",,10.2
Kuusamo Kiutak?ng?s,2004,2,14,2004-02-14,"58,9","-6,7",,14.2
Kuusamo Kiutak?ng?s,2004,2,15,2004-02-15,"59,1","-3,6",,26.4
Kuusamo Kiutak?ng?s,2004,2,16,2004-02-16,"58,3","-15,5",,19.2
Kuusamo Kiutak?ng?s,2004,2,17,2004-02-17,"57,5","-18,2",,25.3
Kuusamo Kiutak?ng?s,2004,2,18,2004-02-18,"56,7","-20,6",,18.8
Kuusamo Kiutak?ng?s,2004,2,19,2004-02-19,"57,5","-8,8",,14.0
Kuusamo Kiutak?ng?s,2004,2,20,2004-02-20,"57,5","1,8",,19.2
Kuusamo Kiutak?ng?s,2004,2,21,2004-02-21,"56,5","0,2",,16.1
Kuusamo Kiutak?ng?s,2004,2,22,2004-02-22,"64,3","-7,1",,45.0
Kuusamo Kiutak?ng?s,2004,2,23,2004-02-23,"62,1","-23,3",,46.3
Kuusamo Kiutak?ng?s,2004,2,24,2004-02-24,"60,9","-25,4",,47.1
Kuusamo Kiutak?ng?s,2004,2,25,2004-02-25,60,"-14,9",,32.1
Kuusamo Kiutak?ng?s,2004,2,26,2004-02-26,"62,3","-11,3",,25.7
Kuusamo Kiutak?ng?s,2004,2,27,2004-02-27,"64,2","-9,8",,50.7
Kuusamo Kiutak?ng?s,2004,2,28,2004-02-28,"66,2","-15,8",,55.0
Kuusamo Kiutak?ng?s,2004,2,29,2004-02-29,"65,4","-16,3",,57.2
Kuusamo Kiutak?ng?s,2004,3,1,2004-03-01,"66,7",-10,,29.9
Kuusamo Kiutak?ng?s,2004,3,2,2004-03-02,"67,5","-14,2",,34.7
Kuusamo Kiutak?ng?s,2004,3,3,2004-03-03,"66,8","-16,5",,67.2
Kuusamo Kiutak?ng?s,2004,3,4,2004-03-04,"65,9","-11,9",,55.3
Kuusamo Kiutak?ng?s,2004,3,5,2004-03-05,"64,7","-14,8",,65.0
Kuusamo Kiutak?ng?s,2004,3,6,2004-03-06,64,-12,,37.3
Kuusamo Kiutak?ng?s,2004,3,7,2004-03-07,"63,8","-6,5",,54.7
Kuusamo Kiutak?ng?s,2004,3,8,2004-03-08,"63,4","-12,2",,72.4
Kuusamo Kiutak?ng?s,2004,3,9,2004-03-09,63,-7,,64.0
Kuusamo Kiutak?ng?s,2004,3,10,2004-03-10,"62,3","-3,2",,74.8
Kuusamo Kiutak?ng?s,2004,3,11,2004-03-11,"61,7","-4,8",,88.6
Kuusamo Kiutak?ng?s,2004,3,12,2004-03-12,"61,1",-7,,34.5
Kuusamo Kiutak?ng?s,2004,3,13,2004-03-13,"60,9","-5,6",,70.4
Kuusamo Kiutak?ng?s,2004,3,14,2004-03-14,"60,6","-8,7",,55.9
Kuusamo Kiutak?ng?s,2004,3,15,2004-03-15,"60,1","0,7",,13.9
Kuusamo Kiutak?ng?s,2004,3,16,2004-03-16,"61,7","0,7",,32.0
Kuusamo Kiutak?ng?s,2004,3,17,2004-03-17,"61,9","-1,1",,68.5
Kuusamo Kiutak?ng?s,2004,3,18,2004-03-18,"61,6","-2,2",,72.5
Kuusamo Kiutak?ng?s,2004,3,19,2004-03-19,"61,7","-1,1",,53.0
Kuusamo Kiutak?ng?s,2004,3,20,2004-03-20,"61,1","0,5",,52.7
Kuusamo Kiutak?ng?s,2004,3,21,2004-03-21,61,-3,,48.7
Kuusamo Kiutak?ng?s,2004,3,22,2004-03-22,"60,4","-7,7",,65.5
Kuusamo Kiutak?ng?s,2004,3,23,2004-03-23,"61,2","-7,6",,84.3
Kuusamo Kiutak?ng?s,2004,3,24,2004-03-24,"62,4","-7,4",,83.6
Kuusamo Kiutak?ng?s,2004,3,25,2004-03-25,"62,4","-10,3",,118.5
Kuusamo Kiutak?ng?s,2004,3,26,2004-03-26,62,"-12,6",,121.4
Kuusamo Kiutak?ng?s,2004,3,27,2004-03-27,"62,2","-8,4",,76.2
Kuusamo Kiutak?ng?s,2004,3,28,2004-03-28,"67,6","-4,9",,85.6
Kuusamo Kiutak?ng?s,2004,3,29,2004-03-29,"68,3","-4,4",,83.3
Kuusamo Kiutak?ng?s,2004,3,30,2004-03-30,"68,1","-5,8",,80.8
Kuusamo Kiutak?ng?s,2004,3,31,2004-03-31,"67,7","-7,1",,147.0
Kuusamo Kiutak?ng?s,2004,4,1,2004-04-01,"66,6","-13,8",,169.8
Kuusamo Kiutak?ng?s,2004,4,2,2004-04-02,"66,1","-10,5",,163.8
Kuusamo Kiutak?ng?s,2004,4,3,2004-04-03,"65,2","-3,6",,114.5
Kuusamo Kiutak?ng?s,2004,4,4,2004-04-04,"64,1","-4,4",,132.6
Kuusamo Kiutak?ng?s,2004,4,5,2004-04-05,"63,3","-3,8",,170.7
Kuusamo Kiutak?ng?s,2004,4,6,2004-04-06,"61,2",-2,,177.0
Kuusamo Kiutak?ng?s,2004,4,7,2004-04-07,"59,3","-1,1",,180.6
Kuusamo Kiutak?ng?s,2004,4,8,2004-04-08,"57,8","0,1",,125.1
Kuusamo Kiutak?ng?s,2004,4,9,2004-04-09,"56,3","3,3",,50.2
Kuusamo Kiutak?ng?s,2004,4,10,2004-04-10,"54,4",1,,166.5
Kuusamo Kiutak?ng?s,2004,4,11,2004-04-11,"52,7","-0,9",,196.1
Kuusamo Kiutak?ng?s,2004,4,12,2004-04-12,53,"-0,8",,175.4
Kuusamo Kiutak?ng?s,2004,4,13,2004-04-13,"52,3","-0,9",,198.5
Kuusamo Kiutak?ng?s,2004,4,14,2004-04-14,"53,4","-0,6",,67.7
Kuusamo Kiutak?ng?s,2004,4,15,2004-04-15,"52,5","1,9",,120.3
Kuusamo Kiutak?ng?s,2004,4,16,2004-04-16,"51,2","3,1",,123.8
Kuusamo Kiutak?ng?s,2004,4,17,2004-04-17,"48,4","5,2",,158.9
Kuusamo Kiutak?ng?s,2004,4,18,2004-04-18,"44,2",4,,166.9
Kuusamo Kiutak?ng?s,2004,4,19,2004-04-19,"41,9","-0,3",,109.1
Kuusamo Kiutak?ng?s,2004,4,20,2004-04-20,"41,5","-4,4",,110.1
Kuusamo Kiutak?ng?s,2004,4,21,2004-04-21,"41,4","-3,6",,235.3
Kuusamo Kiutak?ng?s,2004,4,22,2004-04-22,"40,8","-4,6",,231.6
Kuusamo Kiutak?ng?s,2004,4,23,2004-04-23,"40,4","-4,7",,219.0
Kuusamo Kiutak?ng?s,2004,4,24,2004-04-24,"40,4","-3,9",,245.3
Kuusamo Kiutak?ng?s,2004,4,25,2004-04-25,"40,3","-1,2",,180.7
Kuusamo Kiutak?ng?s,2004,4,26,2004-04-26,"38,1","3,6",,188.9
Kuusamo Kiutak?ng?s,2004,4,27,2004-04-27,"34,7","4,4",,251.6
Kuusamo Kiutak?ng?s,2004,4,28,2004-04-28,"31,9","3,7",,251.8
Kuusamo Kiutak?ng?s,2004,4,29,2004-04-29,"29,7","3,6",,228.8
Kuusamo Kiutak?ng?s,2004,4,30,2004-04-30,"27,9","4,4",,155.5
Kuusamo Kiutak?ng?s,2004,5,1,2004-05-01,"25,6","3,4",,216.8
Kuusamo Kiutak?ng?s,2004,5,2,2004-05-02,"23,8","3,5",,138.7
Kuusamo Kiutak?ng?s,2004,5,3,2004-05-03,"19,7","8,6",,153.5
Kuusamo Kiutak?ng?s,2004,5,4,2004-05-04,"14,6",9,,164.0
Kuusamo Kiutak?ng?s,2004,5,5,2004-05-05,"8,1","8,1",,159.0
Kuusamo Kiutak?ng?s,2004,5,6,2004-05-06,"2,2","10,4",,252.0
Kuusamo Kiutak?ng?s,2004,5,7,2004-05-07,"0,2","10,6",,215.5
Kuusamo Kiutak?ng?s,2004,5,8,2004-05-08,,"11,6",,242.5
,2004,5,9,2004-05-09,,"4,3",,111.8
,2004,5,10,2004-05-10,,-2,,160.9
,2004,5,11,2004-05-11,,"-1,6",,230.9
,2004,5,12,2004-05-12,,"-0,7",,248.7
,2004,5,13,2004-05-13,,"0,3",,190.0
,2004,5,14,2004-05-14,,"2,2",,177.8
,2004,5,15,2004-05-15,,"1,5",,117.6
,2004,5,16,2004-05-16,,"1,6",,106.0
,2004,5,17,2004-05-17,,"3,8",,216.3
,2004,5,18,2004-05-18,,"6,5",,67.6
,2004,5,19,2004-05-19,,"7,6",,194.3
,2004,5,20,2004-05-20,,"6,3",,220.6
,2004,5,21,2004-05-21,,"8,2",,78.0
,2004,5,22,2004-05-22,,"6,6",,58.6
,2004,5,23,2004-05-23,,"6,7",,44.5
,2004,5,24,2004-05-24,,5,,77.8
,2004,5,25,2004-05-25,,"5,2",,68.5
,2004,5,26,2004-05-26,,"7,4",,112.2
,2004,5,27,2004-05-27,,"6,1",,227.2
,2004,5,28,2004-05-28,,"7,6",,312.6
,2004,5,29,2004-05-29,,"5,4",,208.3
,2004,5,30,2004-05-30,,"5,8",,315.8
,2004,5,31,2004-05-31,,"6,7",,216.4
,2004,6,1,2004-06-01,,"7,5",,210.0
,2004,6,2,2004-06-02,,"6,2",,183.1
,2004,6,3,2004-06-03,,"9,7",,240.4
,2004,6,4,2004-06-04,,"8,6",,302.7
,2004,6,5,2004-06-05,,"8,3",,139.2
,2004,6,6,2004-06-06,,"7,6",,145.3
,2004,6,7,2004-06-07,,"4,7",,237.9
,2004,6,8,2004-06-08,,"6,2",,204.5
,2004,6,9,2004-06-09,,"6,4",,233.0
,2004,6,10,2004-06-10,,"10,1",,224.6
,2004,6,11,2004-06-11,,"10,1",,264.6
,2004,6,12,2004-06-12,,"13,9",,192.9
,2004,6,13,2004-06-13,,"12,8",,314.9
,2004,6,14,2004-06-14,,"8,3",,112.6
,2004,6,15,2004-06-15,,"8,6",,149.3
,2004,6,16,2004-06-16,,"7,5",,167.5
,2004,6,17,2004-06-17,,"7,4",,167.0
,2004,6,18,2004-06-18,,"10,2",,202.2
,2004,6,19,2004-06-19,,11,,209.2
,2004,6,20,2004-06-20,,14,,267.9
,2004,6,21,2004-06-21,,"14,2",,242.9
,2004,6,22,2004-06-22,,"12,5",,278.0
,2004,6,23,2004-06-23,,"13,5",,179.9
,2004,6,24,2004-06-24,,"15,2",,295.0
,2004,6,25,2004-06-25,,"14,9",,76.8
,2004,6,26,2004-06-26,,"15,3",,240.3
,2004,6,27,2004-06-27,,"16,3",,289.0
,2004,6,28,2004-06-28,,"18,3",,127.7
,2004,6,29,2004-06-29,,"12,9",,36.1
,2004,6,30,2004-06-30,,"16,4",,191.7
,2004,7,1,2004-07-01,,"20,6",,251.8
,2004,7,2,2004-07-02,,"18,2",,231.5
,2004,7,3,2004-07-03,,"16,6",,98.0
,2004,7,4,2004-07-04,,"16,2",,194.3
,2004,7,5,2004-07-05,,17,,198.5
,2004,7,6,2004-07-06,,"18,2",,203.2
,2004,7,7,2004-07-07,,"17,1",,212.1
,2004,7,8,2004-07-08,,"16,2",,144.6
,2004,7,9,2004-07-09,,"13,8",,134.6
,2004,7,10,2004-07-10,,"13,2",,209.6
,2004,7,11,2004-07-11,,"15,2",,165.6
,2004,7,12,2004-07-12,,"15,4",,169.5
,2004,7,13,2004-07-13,,"15,9",,139.1
,2004,7,14,2004-07-14,,"15,1",,145.7
,2004,7,15,2004-07-15,,"15,6",,178.2
,2004,7,16,2004-07-16,,14,,161.8
,2004,7,17,2004-07-17,,"15,3",,205.9
,2004,7,18,2004-07-18,,"14,8",,264.0
,2004,7,19,2004-07-19,,"16,6",,268.0
,2004,7,20,2004-07-20,,"17,8",,208.5
,2004,7,21,2004-07-21,,"14,9",,105.0
,2004,7,22,2004-07-22,,"12,5",,220.9
,2004,7,23,2004-07-23,,"14,9",,288.1
,2004,7,24,2004-07-24,,"16,1",,253.0
,2004,7,25,2004-07-25,,"17,5",,200.6
,2004,7,26,2004-07-26,,"18,8",,231.6
,2004,7,27,2004-07-27,,"17,4",,156.7
,2004,7,28,2004-07-28,,"15,1",,104.4
,2004,7,29,2004-07-29,,"16,3",,104.6
,2004,7,30,2004-07-30,,"16,2",,258.6
,2004,7,31,2004-07-31,,"15,4",,261.0
,2004,8,1,2004-08-01,,"15,2",,275.6
,2004,8,2,2004-08-02,,"15,7",,268.6
,2004,8,3,2004-08-03,,"19,3",,99.6
,2004,8,4,2004-08-04,,"19,1",,97.9
,2004,8,5,2004-08-05,,"19,1",,136.1
,2004,8,6,2004-08-06,,"19,1",,202.8
,2004,8,7,2004-08-07,,"19,6",,131.7
,2004,8,8,2004-08-08,,"15,5",,145.2
,2004,8,9,2004-08-09,,"14,2",,180.8
,2004,8,10,2004-08-10,,"12,3",,132.2
,2004,8,11,2004-08-11,,"11,9",,108.6
,2004,8,12,2004-08-12,,"10,9",,150.8
,2004,8,13,2004-08-13,,"8,1",,142.3
,2004,8,14,2004-08-14,,"6,9",,181.1
,2004,8,15,2004-08-15,,"7,2",,201.6
,2004,8,16,2004-08-16,,"7,4",,102.3
,2004,8,17,2004-08-17,,"9,7",,92.7
,2004,8,18,2004-08-18,,"8,8",,62.1
,2004,8,19,2004-08-19,,"9,3",,145.9
,2004,8,20,2004-08-20,,"7,8",,22.9
,2004,8,21,2004-08-21,,13,,81.7
,2004,8,22,2004-08-22,,"14,3",,47.3
,2004,8,23,2004-08-23,,"12,3",,76.8
,2004,8,24,2004-08-24,,"8,5",,76.3
,2004,8,25,2004-08-25,,"7,3",,70.2
,2004,8,26,2004-08-26,,"8,1",,87.4
,2004,8,27,2004-08-27,,"9,2",,135.7
,2004,8,28,2004-08-28,,"10,8",,40.5
,2004,8,29,2004-08-29,,13,,110.7
,2004,8,30,2004-08-30,,"13,2",,143.4
,2004,8,31,2004-08-31,,"10,4",,177.9
,2004,9,1,2004-09-01,,14,,48.6
,2004,9,2,2004-09-02,,"13,6",,23.9
,2004,9,3,2004-09-03,,"10,6",,24.2
,2004,9,4,2004-09-04,,"10,2",,36.3
,2004,9,5,2004-09-05,,"15,1",,88.3
,2004,9,6,2004-09-06,,"11,8",,115.5
,2004,9,7,2004-09-07,,"7,6",,133.2
,2004,9,8,2004-09-08,,3,,81.5
,2004,9,9,2004-09-09,,"4,4",,79.8
,2004,9,10,2004-09-10,,"10,7",,88.2
,2004,9,11,2004-09-11,,"6,6",,122.7
,2004,9,12,2004-09-12,,"5,4",,31.9
,2004,9,13,2004-09-13,,"6,3",,90.0
,2004,9,14,2004-09-14,,"5,2",,20.8
,2004,9,15,2004-09-15,,5,,109.9
,2004,9,16,2004-09-16,,"5,7",,116.9
,2004,9,17,2004-09-17,,"3,7",,117.6
,2004,9,18,2004-09-18,,"2,8",,44.0
,2004,9,19,2004-09-19,,"5,4",,20.8
,2004,9,20,2004-09-20,,"8,6",,76.3
,2004,9,21,2004-09-21,,"9,2",,37.3
,2004,9,22,2004-09-22,,"9,7",,10.9
,2004,9,23,2004-09-23,,"8,9",,38.5
,2004,9,24,2004-09-24,,"8,1",,49.7
,2004,9,25,2004-09-25,,"8,7",,46.2
,2004,9,26,2004-09-26,,"7,7",,37.4
,2004,9,27,2004-09-27,,"7,9",,32.9
,2004,9,28,2004-09-28,,"9,3",,22.8
,2004,9,29,2004-09-29,,"7,5",,31.2
,2004,9,30,2004-09-30,,"5,7",,68.4
,2004,10,1,2004-10-01,,"4,6",,80.0
,2004,10,2,2004-10-02,,4,,34.4
,2004,10,3,2004-10-03,,"2,8",,36.6
,2004,10,4,2004-10-04,,"3,7",,22.5
,2004,10,5,2004-10-05,,"7,3",,11.5
,2004,10,6,2004-10-06,,"7,8",,44.8
,2004,10,7,2004-10-07,,"4,4",,31.4
,2004,10,8,2004-10-08,,"-1,1",,69.8
,2004,10,9,2004-10-09,,"-3,6",,46.3
,2004,10,10,2004-10-10,,"-0,7",,62.9
,2004,10,11,2004-10-11,,"-2,2",,36.5
,2004,10,12,2004-10-12,,"0,8",,54.4
,2004,10,13,2004-10-13,,"3,6",,52.6
,2004,10,14,2004-10-14,,"2,8",,22.2
,2004,10,15,2004-10-15,,"-0,1",,10.3
,2004,10,16,2004-10-16,,"1,5",,13.0
,2004,10,17,2004-10-17,,"-0,8",,47.6
,2004,10,18,2004-10-18,,"-3,1",,19.2
,2004,10,19,2004-10-19,,"0,6",,14.6
,2004,10,20,2004-10-20,,"-1,5",,10.4
,2004,10,21,2004-10-21,,"-0,9",,6.9
,2004,10,22,2004-10-22,,"0,9",,11.2
,2004,10,23,2004-10-23,,"3,8",,10.9
,2004,10,24,2004-10-24,,"3,3",,8.8
,2004,10,25,2004-10-25,,"-0,6",,15.1
Kuusamo Kiutak?ng?s,2004,10,26,2004-10-26,0,"-0,7",,7.0
Kuusamo Kiutak?ng?s,2004,10,27,2004-10-27,"1,4","0,5",,10.5
Kuusamo Kiutak?ng?s,2004,10,28,2004-10-28,"2,6","0,6",,12.4
Kuusamo Kiutak?ng?s,2004,10,29,2004-10-29,2,"-5,2",,25.9
Kuusamo Kiutak?ng?s,2004,10,30,2004-10-30,2,"-9,5",,29.3
Kuusamo Kiutak?ng?s,2004,10,31,2004-10-31,3,"-3,3",,3.0
Kuusamo Kiutak?ng?s,2004,11,1,2004-11-01,6,"0,8",,16.6
Kuusamo Kiutak?ng?s,2004,11,2,2004-11-02,6,"0,1",,10.7
Kuusamo Kiutak?ng?s,2004,11,3,2004-11-03,"5,1","4,1",,13.6
Kuusamo Kiutak?ng?s,2004,11,4,2004-11-04,"4,1","-0,8",,1.9
Kuusamo Kiutak?ng?s,2004,11,5,2004-11-05,"3,7",1,,1.6
Kuusamo Kiutak?ng?s,2004,11,6,2004-11-06,"4,3","0,5",,5.2
Kuusamo Kiutak?ng?s,2004,11,7,2004-11-07,5,"-0,1",,6.8
Kuusamo Kiutak?ng?s,2004,11,8,2004-11-08,"3,2","0,9",,4.1
Kuusamo Kiutak?ng?s,2004,11,9,2004-11-09,"2,5","0,6",,4.7
Kuusamo Kiutak?ng?s,2004,11,10,2004-11-10,"0,2","4,2",,3.4
Kuusamo Kiutak?ng?s,2004,11,11,2004-11-11,0,3,,2.0
Kuusamo Kiutak?ng?s,2004,11,12,2004-11-12,0,"2,1",,2.7
Kuusamo Kiutak?ng?s,2004,11,13,2004-11-13,0,"-1,3",,7.2
Kuusamo Kiutak?ng?s,2004,11,14,2004-11-14,"0,8","-3,9",,6.0
Kuusamo Kiutak?ng?s,2004,11,15,2004-11-15,"3,6",-2,,3.7
Kuusamo Kiutak?ng?s,2004,11,16,2004-11-16,5,"-6,3",,3.3
Kuusamo Kiutak?ng?s,2004,11,17,2004-11-17,"4,8","-17,2",,5.2
Kuusamo Kiutak?ng?s,2004,11,18,2004-11-18,"4,9","-18,3",,3.4
Kuusamo Kiutak?ng?s,2004,11,19,2004-11-19,"5,3","-13,1",,3.6
Kuusamo Kiutak?ng?s,2004,11,20,2004-11-20,"5,9",-11,,3.1
Kuusamo Kiutak?ng?s,2004,11,21,2004-11-21,"6,3","-17,7",,2.1
Kuusamo Kiutak?ng?s,2004,11,22,2004-11-22,"6,4","-22,3",,3.0
Kuusamo Kiutak?ng?s,2004,11,23,2004-11-23,"5,3","-20,4",,3.4
Kuusamo Kiutak?ng?s,2004,11,24,2004-11-24,"6,7","-14,7",,1.6
Kuusamo Kiutak?ng?s,2004,11,25,2004-11-25,"10,9","-7,1",,2.3
Kuusamo Kiutak?ng?s,2004,11,26,2004-11-26,"14,3","-4,5",,1.3
Kuusamo Kiutak?ng?s,2004,11,27,2004-11-27,"13,4","-12,6",,1.5
Kuusamo Kiutak?ng?s,2004,11,28,2004-11-28,"12,3","-23,8",,0.6
Kuusamo Kiutak?ng?s,2004,11,29,2004-11-29,"11,9","-12,7",,1.6
Kuusamo Kiutak?ng?s,2004,11,30,2004-11-30,"12,3","-12,2",,0.8
Kuusamo Kiutak?ng?s,2004,12,1,2004-12-01,"13,6","-5,2",,0.5
Kuusamo Kiutak?ng?s,2004,12,2,2004-12-02,"13,2","-15,7",,0.6
Kuusamo Kiutak?ng?s,2004,12,3,2004-12-03,13,"-21,5",,1.0
Kuusamo Kiutak?ng?s,2004,12,4,2004-12-04,"13,8","-8,7",,0.8
Kuusamo Kiutak?ng?s,2004,12,5,2004-12-05,"14,3","-7,6",,0.6
Kuusamo Kiutak?ng?s,2004,12,6,2004-12-06,14,"-10,2",,0.2
Kuusamo Kiutak?ng?s,2004,12,7,2004-12-07,"18,2","-8,1",,0.5
Kuusamo Kiutak?ng?s,2004,12,8,2004-12-08,"22,6","-5,6",,-0.1
Kuusamo Kiutak?ng?s,2004,12,9,2004-12-09,22,"-9,5",,0.2
Kuusamo Kiutak?ng?s,2004,12,10,2004-12-10,"22,1",-9,,0.4
Kuusamo Kiutak?ng?s,2004,12,11,2004-12-11,"20,8","-2,2",,-0.7
Kuusamo Kiutak?ng?s,2004,12,12,2004-12-12,"20,2","-17,8",,-0.1
Kuusamo Kiutak?ng?s,2004,12,13,2004-12-13,20,"-27,3",,0.1
Kuusamo Kiutak?ng?s,2004,12,14,2004-12-14,"20,9","-6,9",,0.6
Kuusamo Kiutak?ng?s,2004,12,15,2004-12-15,"20,6","0,9",,-0.2
Kuusamo Kiutak?ng?s,2004,12,16,2004-12-16,20,"-5,7",,-0.3
Kuusamo Kiutak?ng?s,2004,12,17,2004-12-17,"20,3","0,7",,0.5
Kuusamo Kiutak?ng?s,2004,12,18,2004-12-18,"18,5","1,3",,0.3
Kuusamo Kiutak?ng?s,2004,12,19,2004-12-19,"18,5","0,2",,0.1
Kuusamo Kiutak?ng?s,2004,12,20,2004-12-20,"19,3","-5,9",,0.6
Kuusamo Kiutak?ng?s,2004,12,21,2004-12-21,"19,1",-9,,0.1
Kuusamo Kiutak?ng?s,2004,12,22,2004-12-22,20,-4,,0.5
Kuusamo Kiutak?ng?s,2004,12,23,2004-12-23,"24,1",-4,,0.3
Kuusamo Kiutak?ng?s,2004,12,24,2004-12-24,"25,8","-6,2",,0.5
Kuusamo Kiutak?ng?s,2004,12,25,2004-12-25,"25,8","-6,2",,0.8
Kuusamo Kiutak?ng?s,2004,12,26,2004-12-26,"25,7","-9,7",,0.7
Kuusamo Kiutak?ng?s,2004,12,27,2004-12-27,"26,2","-13,1",,-0.3
Kuusamo Kiutak?ng?s,2004,12,28,2004-12-28,"25,8","-8,4",,0.6
Kuusamo Kiutak?ng?s,2004,12,29,2004-12-29,"24,7","-9,7",,0.8
Kuusamo Kiutak?ng?s,2004,12,30,2004-12-30,"25,5","-1,4",,0.2
Kuusamo Kiutak?ng?s,2004,12,31,2004-12-31,"26,7","-0,6",,0.2
Kuusamo Kiutak?ng?s,2005,1,1,2005-01-01,"26,9","-3,6",,-0.1
Kuusamo Kiutak?ng?s,2005,1,2,2005-01-02,27,"-1,5",,0.3
Kuusamo Kiutak?ng?s,2005,1,3,2005-01-03,"26,8","-3,8",,0.5
Kuusamo Kiutak?ng?s,2005,1,4,2005-01-04,"27,7","-3,5",,0.3
Kuusamo Kiutak?ng?s,2005,1,5,2005-01-05,28,"-4,1",,0.7
Kuusamo Kiutak?ng?s,2005,1,6,2005-01-06,"27,9","-7,3",,0.6
Kuusamo Kiutak?ng?s,2005,1,7,2005-01-07,"27,9",-7,,0.5
Kuusamo Kiutak?ng?s,2005,1,8,2005-01-08,"33,5",-6,,0.4
Kuusamo Kiutak?ng?s,2005,1,9,2005-01-09,"33,4","-8,2",,0.5
Kuusamo Kiutak?ng?s,2005,1,10,2005-01-10,"32,7","-19,7",,0.4
Kuusamo Kiutak?ng?s,2005,1,11,2005-01-11,"32,2","-5,3",,1.5
Kuusamo Kiutak?ng?s,2005,1,12,2005-01-12,34,"-3,7",,0.6
Kuusamo Kiutak?ng?s,2005,1,13,2005-01-13,"38,1","-0,4",,0.6
Kuusamo Kiutak?ng?s,2005,1,14,2005-01-14,"41,6","-5,7",,1.4
