Observation station,Year,Month,Day,Date,Snow depth mean [cm],Average temperature [°C],cloud_code,Global radiation mean [W/m2]
Sotkamo Kuolaniemi,2016,6,12,2016-06-12,-1.0,10.1,0.0,327.1
Sotkamo Kuolaniemi,2016,6,13,2016-06-13,-1.0,12.4,0.0,266.2
Sotkamo Kuolaniemi,2016,6,14,2016-06-14,-1.0,13.2,8.0,267.9
Sotkamo Kuolaniemi,2016,6,15,2016-06-15,-1.0,14.3,1.0,292.3
Sotkamo Kuolaniemi,2016,6,16,2016-06-16,-1.0,17.4,0.0,149.1
Sotkamo Kuolaniemi,2016,6,17,2016-06-17,-1.0,15.8,7.0,116.7
Sotkamo Kuolaniemi,2016,6,18,2016-06-18,-1.0,15.2,7.0,73.2
Sotkamo Kuolaniemi,2016,6,19,2016-06-19,-1.0,12.8,8.0,66.1
Sotkamo Kuolaniemi,2016,6,20,2016-06-20,-1.0,14.4,8.0,216.8
Sotkamo Kuolaniemi,2016,6,21,2016-06-21,-1.0,17.3,2.0,337.9
Sotkamo Kuolaniemi,2016,6,22,2016-06-22,-1.0,15.5,1.0,203.4
Sotkamo Kuolaniemi,2016,6,23,2016-06-23,-1.0,17.2,0.0,303.9
Sotkamo Kuolaniemi,2016,6,24,2016-06-24,-1.0,17.6,7.0,265.5
Sotkamo Kuolaniemi,2016,6,25,2016-06-25,-1.0,16.9,2.0,184.2
Sotkamo Kuolaniemi,2016,6,26,2016-06-26,-1.0,17.0,4.0,349.6
Sotkamo Kuolaniemi,2016,6,27,2016-06-27,-1.0,16.5,0.0,340.5
Sotkamo Kuolaniemi,2016,6,28,2016-06-28,-1.0,14.6,0.0,106.1
Sotkamo Kuolaniemi,2016,6,29,2016-06-29,-1.0,15.6,7.0,100.4
Sotkamo Kuolaniemi,2016,6,30,2016-06-30,-1.0,17.7,7.0,213.1
Sotkamo Kuolaniemi,2016,7,1,2016-07-01,-1.0,17.8,7.0,195.5
Sotkamo Kuolaniemi,2016,7,2,2016-07-02,-1.0,20.1,7.0,269.7
Sotkamo Kuolaniemi,2016,7,3,2016-07-03,-1.0,19.0,0.0,160.3
Sotkamo Kuolaniemi,2016,7,4,2016-07-04,-1.0,12.8,8.0,48.9
Sotkamo Kuolaniemi,2016,7,5,2016-07-05,-1.0,16.8,9.0,159.0
Sotkamo Kuolaniemi,2016,7,6,2016-07-06,-1.0,17.0,7.0,190.2
Sotkamo Kuolaniemi,2016,7,7,2016-07-07,-1.0,17.3,7.0,272.9
Sotkamo Kuolaniemi,2016,7,8,2016-07-08,-1.0,16.9,4.0,253.5
Sotkamo Kuolaniemi,2016,7,9,2016-07-09,-1.0,14.8,7.0,148.2
Sotkamo Kuolaniemi,2016,7,10,2016-07-10,-1.0,15.2,8.0,150.4
Sotkamo Kuolaniemi,2016,7,11,2016-07-11,-1.0,16.5,0.0,250.9
Sotkamo Kuolaniemi,2016,7,12,2016-07-12,-1.0,18.2,0.0,273.8
Sotkamo Kuolaniemi,2016,7,13,2016-07-13,-1.0,17.4,0.0,216.1
Sotkamo Kuolaniemi,2016,7,14,2016-07-14,-1.0,17.3,1.0,240.9
Sotkamo Kuolaniemi,2016,7,15,2016-07-15,-1.0,18.6,0.0,235.7
Sotkamo Kuolaniemi,2016,7,16,2016-07-16,-1.0,16.1,7.0,99.1
Sotkamo Kuolaniemi,2016,7,17,2016-07-17,-1.0,15.8,1.0,152.0
Sotkamo Kuolaniemi,2016,7,18,2016-07-18,-1.0,16.0,7.0,163.6
Sotkamo Kuolaniemi,2016,7,19,2016-07-19,-1.0,16.5,0.0,333.8
Sotkamo Kuolaniemi,2016,7,20,2016-07-20,-1.0,17.4,0.0,269.3
Sotkamo Kuolaniemi,2016,7,21,2016-07-21,-1.0,16.8,1.0,244.6
Sotkamo Kuolaniemi,2016,7,22,2016-07-22,-1.0,18.2,0.0,224.9
Sotkamo Kuolaniemi,2016,7,23,2016-07-23,-1.0,17.7,7.0,87.2
Sotkamo Kuolaniemi,2016,7,24,2016-07-24,-1.0,19.7,8.0,181.8
Sotkamo Kuolaniemi,2016,7,25,2016-07-25,-1.0,19.4,6.0,155.7
Sotkamo Kuolaniemi,2016,7,26,2016-07-26,-1.0,21.2,0.0,275.2
Sotkamo Kuolaniemi,2016,7,27,2016-07-27,-1.0,21.1,6.0,247.7
Sotkamo Kuolaniemi,2016,7,28,2016-07-28,-1.0,19.2,3.0,271.2
Sotkamo Kuolaniemi,2016,7,29,2016-07-29,-1.0,18.9,7.0,243.2
Sotkamo Kuolaniemi,2016,7,30,2016-07-30,-1.0,18.5,0.0,215.6
Sotkamo Kuolaniemi,2016,7,31,2016-07-31,-1.0,16.4,7.0,80.7
Sotkamo Kuolaniemi,2016,8,1,2016-08-01,-1.0,17.9,7.0,230.2
Sotkamo Kuolaniemi,2016,8,2,2016-08-02,-1.0,15.7,4.0,173.9
Sotkamo Kuolaniemi,2016,8,3,2016-08-03,-1.0,15.4,1.0,225.9
Sotkamo Kuolaniemi,2016,8,4,2016-08-04,-1.0,15.0,1.0,213.7
Sotkamo Kuolaniemi,2016,8,5,2016-08-05,-1.0,16.0,8.0,162.7
Sotkamo Kuolaniemi,2016,8,6,2016-08-06,-1.0,15.6,0.0,185.6
Sotkamo Kuolaniemi,2016,8,7,2016-08-07,-1.0,16.6,3.0,218.7
Sotkamo Kuolaniemi,2016,8,8,2016-08-08,-1.0,17.5,0.0,227.5
Sotkamo Kuolaniemi,2016,8,9,2016-08-09,-1.0,15.9,8.0,144.5
Sotkamo Kuolaniemi,2016,8,10,2016-08-10,-1.0,14.9,7.0,139.9
Sotkamo Kuolaniemi,2016,8,11,2016-08-11,-1.0,12.4,5.0,61.5
Sotkamo Kuolaniemi,2016,8,12,2016-08-12,-1.0,10.9,7.0,158.5
Sotkamo Kuolaniemi,2016,8,13,2016-08-13,-1.0,11.4,0.0,58.6
Sotkamo Kuolaniemi,2016,8,14,2016-08-14,-1.0,13.8,8.0,111.3
Sotkamo Kuolaniemi,2016,8,15,2016-08-15,-1.0,15.3,7.0,109.7
Sotkamo Kuolaniemi,2016,8,16,2016-08-16,-1.0,13.1,7.0,31.5
Sotkamo Kuolaniemi,2016,8,17,2016-08-17,-1.0,15.4,8.0,195.6
Sotkamo Kuolaniemi,2016,8,18,2016-08-18,-1.0,14.8,0.0,120.4
Sotkamo Kuolaniemi,2016,8,19,2016-08-19,-1.0,16.2,1.0,103.1
Sotkamo Kuolaniemi,2016,8,20,2016-08-20,-1.0,14.1,0.0,59.0
Sotkamo Kuolaniemi,2016,8,21,2016-08-21,-1.0,15.1,6.0,142.0
Sotkamo Kuolaniemi,2016,8,22,2016-08-22,-1.0,17.7,5.0,84.9
Sotkamo Kuolaniemi,2016,8,23,2016-08-23,-1.0,14.8,8.0,85.1
Sotkamo Kuolaniemi,2016,8,24,2016-08-24,-1.0,10.8,0.0,76.1
Sotkamo Kuolaniemi,2016,8,25,2016-08-25,-1.0,11.4,5.0,47.1
Sotkamo Kuolaniemi,2016,8,26,2016-08-26,-1.0,13.0,7.0,205.7
Sotkamo Kuolaniemi,2016,8,27,2016-08-27,-1.0,13.0,7.0,104.8
Sotkamo Kuolaniemi,2016,8,28,2016-08-28,-1.0,7.1,8.0,208.6
Sotkamo Kuolaniemi,2016,8,29,2016-08-29,-1.0,8.5,0.0,168.5
Sotkamo Kuolaniemi,2016,8,30,2016-08-30,-1.0,9.8,7.0,157.5
Sotkamo Kuolaniemi,2016,8,31,2016-08-31,-1.0,11.6,8.0,175.7
Sotkamo Kuolaniemi,2016,9,1,2016-09-01,-1.0,12.9,7.0,44.5
Sotkamo Kuolaniemi,2016,9,2,2016-09-02,-1.0,12.1,2.0,113.4
Sotkamo Kuolaniemi,2016,9,3,2016-09-03,-1.0,9.0,0.0,135.5
Sotkamo Kuolaniemi,2016,9,4,2016-09-04,-1.0,10.2,3.0,182.2
Sotkamo Kuolaniemi,2016,9,5,2016-09-05,-1.0,9.0,0.0,124.6
Sotkamo Kuolaniemi,2016,9,6,2016-09-06,-1.0,9.1,0.0,121.3
Sotkamo Kuolaniemi,2016,9,7,2016-09-07,-1.0,12.6,7.0,123.0
Sotkamo Kuolaniemi,2016,9,8,2016-09-08,-1.0,10.9,7.0,62.9
Sotkamo Kuolaniemi,2016,9,9,2016-09-09,-1.0,9.4,7.0,42.1
Sotkamo Kuolaniemi,2016,9,10,2016-09-10,-1.0,9.8,8.0,100.9
Sotkamo Kuolaniemi,2016,9,11,2016-09-11,-1.0,12.7,8.0,29.9
Sotkamo Kuolaniemi,2016,9,12,2016-09-12,-1.0,11.5,7.0,96.6
Sotkamo Kuolaniemi,2016,9,13,2016-09-13,-1.0,9.3,7.0,151.4
Sotkamo Kuolaniemi,2016,9,14,2016-09-14,-1.0,8.8,0.0,148.8
Sotkamo Kuolaniemi,2016,9,15,2016-09-15,-1.0,10.8,7.0,38.9
Sotkamo Kuolaniemi,2016,9,16,2016-09-16,-1.0,8.9,0.0,90.8
Sotkamo Kuolaniemi,2016,9,17,2016-09-17,-1.0,7.5,8.0,68.0
Sotkamo Kuolaniemi,2016,9,18,2016-09-18,-1.0,7.4,8.0,131.3
Sotkamo Kuolaniemi,2016,9,19,2016-09-19,-1.0,7.8,0.0,136.9
Sotkamo Kuolaniemi,2016,9,20,2016-09-20,-1.0,8.1,7.0,114.3
Sotkamo Kuolaniemi,2016,9,21,2016-09-21,-1.0,7.5,6.0,75.9
Sotkamo Kuolaniemi,2016,9,22,2016-09-22,-1.0,7.7,8.0,32.8
Sotkamo Kuolaniemi,2016,9,23,2016-09-23,-1.0,7.3,8.0,24.1
Sotkamo Kuolaniemi,2016,9,24,2016-09-24,-1.0,7.5,8.0,42.7
Sotkamo Kuolaniemi,2016,9,25,2016-09-25,-1.0,8.1,8.0,30.2
Sotkamo Kuolaniemi,2016,9,26,2016-09-26,-1.0,11.3,8.0,38.7
Sotkamo Kuolaniemi,2016,9,27,2016-09-27,-1.0,12.3,8.0,43.1
Sotkamo Kuolaniemi,2016,9,28,2016-09-28,-1.0,10.9,7.0,26.4
Sotkamo Kuolaniemi,2016,9,29,2016-09-29,-1.0,9.8,7.0,30.3
Sotkamo Kuolaniemi,2016,9,30,2016-09-30,-1.0,9.8,7.0,46.4
Sotkamo Kuolaniemi,2016,10,1,2016-10-01,-1.0,8.4,0.0,56.5
Sotkamo Kuolaniemi,2016,10,2,2016-10-02,-1.0,6.2,1.0,102.2
Sotkamo Kuolaniemi,2016,10,3,2016-10-03,-1.0,4.2,0.0,95.1
Sotkamo Kuolaniemi,2016,10,4,2016-10-04,-1.0,3.9,0.0,84.7
Sotkamo Kuolaniemi,2016,10,5,2016-10-05,-1.0,1.2,0.0,96.3
Sotkamo Kuolaniemi,2016,10,6,2016-10-06,-1.0,3.4,0.0,60.3
Sotkamo Kuolaniemi,2016,10,7,2016-10-07,-1.0,3.7,0.0,50.9
Sotkamo Kuolaniemi,2016,10,8,2016-10-08,-1.0,4.6,7.0,28.1
Sotkamo Kuolaniemi,2016,10,9,2016-10-09,-1.0,5.7,8.0,38.0
Sotkamo Kuolaniemi,2016,10,10,2016-10-10,-1.0,3.3,7.0,81.8
Sotkamo Kuolaniemi,2016,10,11,2016-10-11,-1.0,1.2,8.0,20.2
Sotkamo Kuolaniemi,2016,10,12,2016-10-12,-1.0,3.4,8.0,19.3
Sotkamo Kuolaniemi,2016,10,13,2016-10-13,-1.0,3.3,8.0,17.3
Sotkamo Kuolaniemi,2016,10,14,2016-10-14,-1.0,4.4,8.0,29.7
Sotkamo Kuolaniemi,2016,10,15,2016-10-15,-1.0,4.5,8.0,16.6
Sotkamo Kuolaniemi,2016,10,16,2016-10-16,-1.0,3.1,8.0,25.3
Sotkamo Kuolaniemi,2016,10,17,2016-10-17,-1.0,4.2,8.0,14.2
Sotkamo Kuolaniemi,2016,10,18,2016-10-18,-1.0,3.0,8.0,11.3
Sotkamo Kuolaniemi,2016,10,19,2016-10-19,-1.0,2.4,8.0,13.9
Sotkamo Kuolaniemi,2016,10,20,2016-10-20,-1.0,0.8,8.0,51.5
Sotkamo Kuolaniemi,2016,10,21,2016-10-21,-1.0,2.1,8.0,32.1
Sotkamo Kuolaniemi,2016,10,22,2016-10-22,-1.0,1.3,8.0,13.0
Sotkamo Kuolaniemi,2016,10,23,2016-10-23,-1.0,0.9,8.0,14.8
Sotkamo Kuolaniemi,2016,10,24,2016-10-24,-1.0,1.9,8.0,7.5
Sotkamo Kuolaniemi,2016,10,25,2016-10-25,-1.0,-0.8,7.0,11.9
Sotkamo Kuolaniemi,2016,10,26,2016-10-26,3.0,-0.5,8.0,10.9
Sotkamo Kuolaniemi,2016,10,27,2016-10-27,7.0,-0.7,8.0,14.5
Sotkamo Kuolaniemi,2016,10,28,2016-10-28,-1.0,4.5,8.0,8.5
Sotkamo Kuolaniemi,2016,10,29,2016-10-29,-1.0,2.9,9.0,6.7
Sotkamo Kuolaniemi,2016,10,30,2016-10-30,-1.0,0.9,8.0,9.4
Sotkamo Kuolaniemi,2016,10,31,2016-10-31,-1.0,-0.9,8.0,14.3
Sotkamo Kuolaniemi,2016,11,1,2016-11-01,-1.0,-1.1,8.0,10.0
Sotkamo Kuolaniemi,2016,11,2,2016-11-02,0.0,-1.5,8.0,6.0
Sotkamo Kuolaniemi,2016,11,3,2016-11-03,0.0,-2.7,7.0,8.9
Sotkamo Kuolaniemi,2016,11,4,2016-11-04,2.0,-4.3,7.0,15.6
Sotkamo Kuolaniemi,2016,11,5,2016-11-05,3.0,-6.7,7.0,12.7
Sotkamo Kuolaniemi,2016,11,6,2016-11-06,3.0,-8.9,8.0,16.1
Sotkamo Kuolaniemi,2016,11,7,2016-11-07,3.0,-9.0,7.0,14.8
Sotkamo Kuolaniemi,2016,11,8,2016-11-08,3.0,-7.5,7.0,20.6
Sotkamo Kuolaniemi,2016,11,9,2016-11-09,3.0,-8.6,7.0,15.7
Sotkamo Kuolaniemi,2016,11,10,2016-11-10,3.0,-10.2,7.0,6.9
Sotkamo Kuolaniemi,2016,11,11,2016-11-11,14.0,-10.7,8.0,18.4
Sotkamo Kuolaniemi,2016,11,12,2016-11-12,8.0,-5.9,8.0,8.8
Sotkamo Kuolaniemi,2016,11,13,2016-11-13,9.0,-8.8,8.0,6.1
Sotkamo Kuolaniemi,2016,11,14,2016-11-14,8.0,-9.7,7.0,15.8
Sotkamo Kuolaniemi,2016,11,15,2016-11-15,7.0,-2.9,8.0,4.1
Sotkamo Kuolaniemi,2016,11,16,2016-11-16,6.0,-0.9,8.0,6.2
Sotkamo Kuolaniemi,2016,11,17,2016-11-17,10.0,-0.1,8.0,6.5
Sotkamo Kuolaniemi,2016,11,18,2016-11-18,10.0,0.7,8.0,3.5
Sotkamo Kuolaniemi,2016,11,19,2016-11-19,5.0,2.3,8.0,7.0
Sotkamo Kuolaniemi,2016,11,20,2016-11-20,3.0,1.7,5.0,1.2
Sotkamo Kuolaniemi,2016,11,21,2016-11-21,0.0,2.3,8.0,2.3
Sotkamo Kuolaniemi,2016,11,22,2016-11-22,-1.0,4.6,7.0,3.7
Sotkamo Kuolaniemi,2016,11,23,2016-11-23,-1.0,3.3,8.0,0.6
Sotkamo Kuolaniemi,2016,11,24,2016-11-24,-1.0,1.1,8.0,0.9
Sotkamo Kuolaniemi,2016,11,25,2016-11-25,5.0,-3.7,7.0,5.0
Sotkamo Kuolaniemi,2016,11,26,2016-11-26,7.0,-4.0,8.0,2.4
Sotkamo Kuolaniemi,2016,11,27,2016-11-27,10.0,-7.6,8.0,4.7
Sotkamo Kuolaniemi,2016,11,28,2016-11-28,10.0,-11.5,4.0,6.8
Sotkamo Kuolaniemi,2016,11,29,2016-11-29,9.0,-12.6,9.0,6.3
Sotkamo Kuolaniemi,2016,11,30,2016-11-30,16.0,-1.9,8.0,3.4
Sotkamo Kuolaniemi,2016,12,1,2016-12-01,16.0,-1.9,8.0,3.6
Sotkamo Kuolaniemi,2016,12,2,2016-12-02,21.0,-4.9,8.0,3.0
Sotkamo Kuolaniemi,2016,12,3,2016-12-03,20.0,-10.6,8.0,3.6
Sotkamo Kuolaniemi,2016,12,4,2016-12-04,19.0,-15.7,0.0,3.3
Sotkamo Kuolaniemi,2016,12,5,2016-12-05,28.0,-9.6,8.0,3.3
Sotkamo Kuolaniemi,2016,12,6,2016-12-06,26.0,-17.7,1.0,4.5
Sotkamo Kuolaniemi,2016,12,7,2016-12-07,26.0,-1.3,8.0,1.3
Sotkamo Kuolaniemi,2016,12,8,2016-12-08,25.0,-1.1,8.0,4.5
Sotkamo Kuolaniemi,2016,12,9,2016-12-09,24.0,-4.6,8.0,3.0
Sotkamo Kuolaniemi,2016,12,10,2016-12-10,23.0,-8.3,8.0,3.0
Sotkamo Kuolaniemi,2016,12,11,2016-12-11,23.0,-12.9,7.0,2.6
Sotkamo Kuolaniemi,2016,12,12,2016-12-12,22.0,-13.7,0.0,3.3
Sotkamo Kuolaniemi,2016,12,13,2016-12-13,23.0,-11.7,3.0,2.1
Sotkamo Kuolaniemi,2016,12,14,2016-12-14,22.0,-12.3,8.0,3.6
Sotkamo Kuolaniemi,2016,12,15,2016-12-15,23.0,-5.7,8.0,1.8
Sotkamo Kuolaniemi,2016,12,16,2016-12-16,24.0,-4.7,8.0,2.5
Sotkamo Kuolaniemi,2016,12,17,2016-12-17,24.0,-2.5,6.0,2.5
Sotkamo Kuolaniemi,2016,12,18,2016-12-18,23.0,-1.6,8.0,2.2
Sotkamo Kuolaniemi,2016,12,19,2016-12-19,23.0,-2.0,8.0,2.2
Sotkamo Kuolaniemi,2016,12,20,2016-12-20,23.0,0.7,8.0,2.6
Sotkamo Kuolaniemi,2016,12,21,2016-12-21,21.0,-0.4,6.0,1.1
Sotkamo Kuolaniemi,2016,12,22,2016-12-22,21.0,1.4,8.0,0.7
Sotkamo Kuolaniemi,2016,12,23,2016-12-23,20.0,0.5,7.0,1.2
Sotkamo Kuolaniemi,2016,12,24,2016-12-24,19.0,-1.3,8.0,0.9
Sotkamo Kuolaniemi,2016,12,25,2016-12-25,21.0,-0.3,7.0,1.0
Sotkamo Kuolaniemi,2016,12,26,2016-12-26,23.0,-1.8,7.0,1.4
Sotkamo Kuolaniemi,2016,12,27,2016-12-27,31.0,-3.6,7.0,2.0
Sotkamo Kuolaniemi,2016,12,28,2016-12-28,30.0,-8.0,8.0,2.6
Sotkamo Kuolaniemi,2016,12,29,2016-12-29,29.0,-0.3,8.0,1.2
Sotkamo Kuolaniemi,2016,12,30,2016-12-30,27.0,0.6,7.0,0.7
Sotkamo Kuolaniemi,2016,12,31,2016-12-31,26.0,2.1,0.0,3.4
Sotkamo Kuolaniemi,2017,1,1,2017-01-01,25.0,-3.3,8.0,2.5
Sotkamo Kuolaniemi,2017,1,2,2017-01-02,26.0,-9.0,8.0,2.6
Sotkamo Kuolaniemi,2017,1,3,2017-01-03,26.0,-15.8,8.0,2.4
Sotkamo Kuolaniemi,2017,1,4,2017-01-04,26.0,-20.9,0.0,3.9
Sotkamo Kuolaniemi,2017,1,5,2017-01-05,26.0,-24.7,0.0,4.7
Sotkamo Kuolaniemi,2017,1,6,2017-01-06,27.0,-26.2,0.0,5.1
Sotkamo Kuolaniemi,2017,1,7,2017-01-07,26.0,-7.9,8.0,1.6
Sotkamo Kuolaniemi,2017,1,8,2017-01-08,26.0,-3.2,8.0,4.0
Sotkamo Kuolaniemi,2017,1,9,2017-01-09,27.0,-1.9,7.0,2.8
Sotkamo Kuolaniemi,2017,1,10,2017-01-10,29.0,-0.4,8.0,2.5
Sotkamo Kuolaniemi,2017,1,11,2017-01-11,28.0,-0.7,8.0,1.2
Sotkamo Kuolaniemi,2017,1,12,2017-01-12,28.0,-6.6,7.0,4.1
Sotkamo Kuolaniemi,2017,1,13,2017-01-13,29.0,-6.2,8.0,3.3
Sotkamo Kuolaniemi,2017,1,14,2017-01-14,32.0,-2.7,8.0,3.4
Sotkamo Kuolaniemi,2017,1,15,2017-01-15,33.0,-6.6,7.0,4.9
Sotkamo Kuolaniemi,2017,1,16,2017-01-16,34.0,-7.6,7.0,4.9
Sotkamo Kuolaniemi,2017,1,17,2017-01-17,34.0,-7.1,8.0,5.0
Sotkamo Kuolaniemi,2017,1,18,2017-01-18,33.0,-1.1,8.0,5.8
Sotkamo Kuolaniemi,2017,1,19,2017-01-19,32.0,1.4,7.0,4.0
Sotkamo Kuolaniemi,2017,1,20,2017-01-20,32.0,-4.4,5.0,4.5
Sotkamo Kuolaniemi,2017,1,21,2017-01-21,32.0,-6.6,0.0,11.6
Sotkamo Kuolaniemi,2017,1,22,2017-01-22,31.0,-6.2,8.0,7.0
Sotkamo Kuolaniemi,2017,1,23,2017-01-23,33.0,-3.2,8.0,4.0
Sotkamo Kuolaniemi,2017,1,24,2017-01-24,34.0,-16.7,2.0,11.7
Sotkamo Kuolaniemi,2017,1,25,2017-01-25,35.0,-12.9,0.0,12.4
Sotkamo Kuolaniemi,2017,1,26,2017-01-26,33.0,0.4,8.0,12.6
Sotkamo Kuolaniemi,2017,1,27,2017-01-27,32.0,-1.9,9.0,10.5
Sotkamo Kuolaniemi,2017,1,28,2017-01-28,32.0,-1.3,0.0,13.1
Sotkamo Kuolaniemi,2017,1,29,2017-01-29,32.0,-1.8,5.0,5.2
Sotkamo Kuolaniemi,2017,1,30,2017-01-30,32.0,0.1,7.0,4.3
Sotkamo Kuolaniemi,2017,1,31,2017-01-31,32.0,-5.0,8.0,14.6
Sotkamo Kuolaniemi,2017,2,1,2017-02-01,32.0,-9.8,1.0,20.7
Sotkamo Kuolaniemi,2017,2,2,2017-02-02,32.0,-7.7,8.0,7.1
Sotkamo Kuolaniemi,2017,2,3,2017-02-03,43.0,-2.8,8.0,8.4
Sotkamo Kuolaniemi,2017,2,4,2017-02-04,43.0,-3.3,8.0,12.3
Sotkamo Kuolaniemi,2017,2,5,2017-02-05,42.0,-5.7,8.0,8.8
Sotkamo Kuolaniemi,2017,2,6,2017-02-06,41.0,-19.2,7.0,31.5
Sotkamo Kuolaniemi,2017,2,7,2017-02-07,42.0,-15.8,0.0,14.1
Sotkamo Kuolaniemi,2017,2,8,2017-02-08,42.0,-11.7,8.0,20.5
Sotkamo Kuolaniemi,2017,2,9,2017-02-09,41.0,-14.7,8.0,24.6
Sotkamo Kuolaniemi,2017,2,10,2017-02-10,41.0,-14.7,0.0,21.7
Sotkamo Kuolaniemi,2017,2,11,2017-02-11,41.0,-8.5,8.0,16.5
Sotkamo Kuolaniemi,2017,2,12,2017-02-12,42.0,-6.7,8.0,11.9
Sotkamo Kuolaniemi,2017,2,13,2017-02-13,42.0,2.2,8.0,32.2
Sotkamo Kuolaniemi,2017,2,14,2017-02-14,40.0,0.7,0.0,27.5
Sotkamo Kuolaniemi,2017,2,15,2017-02-15,39.0,-5.2,0.0,32.4
Sotkamo Kuolaniemi,2017,2,16,2017-02-16,40.0,-2.0,7.0,14.1
Sotkamo Kuolaniemi,2017,2,17,2017-02-17,39.0,-1.0,7.0,14.6
Sotkamo Kuolaniemi,2017,2,18,2017-02-18,39.0,-4.0,0.0,35.1
Sotkamo Kuolaniemi,2017,2,19,2017-02-19,41.0,-6.3,7.0,25.4
Sotkamo Kuolaniemi,2017,2,20,2017-02-20,51.0,-9.5,8.0,45.9
Sotkamo Kuolaniemi,2017,2,21,2017-02-21,50.0,-9.1,8.0,28.5
Sotkamo Kuolaniemi,2017,2,22,2017-02-22,50.0,-12.2,8.0,54.4
Sotkamo Kuolaniemi,2017,2,23,2017-02-23,46.0,-9.1,7.0,23.0
Sotkamo Kuolaniemi,2017,2,24,2017-02-24,50.0,-10.3,8.0,52.2
Sotkamo Kuolaniemi,2017,2,25,2017-02-25,50.0,-11.0,7.0,49.8
Sotkamo Kuolaniemi,2017,2,26,2017-02-26,55.0,-8.7,8.0,37.5
Sotkamo Kuolaniemi,2017,2,27,2017-02-27,52.0,-13.8,7.0,74.0
Sotkamo Kuolaniemi,2017,2,28,2017-02-28,52.0,-5.4,7.0,33.0
Sotkamo Kuolaniemi,2017,3,1,2017-03-01,55.0,1.0,8.0,28.4
Sotkamo Kuolaniemi,2017,3,2,2017-03-02,51.0,0.6,7.0,32.8
Sotkamo Kuolaniemi,2017,3,3,2017-03-03,48.0,-3.7,8.0,40.1
Sotkamo Kuolaniemi,2017,3,4,2017-03-04,48.0,-7.6,8.0,49.4
Sotkamo Kuolaniemi,2017,3,5,2017-03-05,48.0,-9.4,2.0,93.2
Sotkamo Kuolaniemi,2017,3,6,2017-03-06,47.0,-13.4,0.0,100.8
Sotkamo Kuolaniemi,2017,3,7,2017-03-07,48.0,-9.1,7.0,100.7
Sotkamo Kuolaniemi,2017,3,8,2017-03-08,49.0,-3.2,1.0,22.6
Sotkamo Kuolaniemi,2017,3,9,2017-03-09,52.0,-1.3,7.0,40.1
Sotkamo Kuolaniemi,2017,3,10,2017-03-10,52.0,-0.2,7.0,39.2
Sotkamo Kuolaniemi,2017,3,11,2017-03-11,50.0,-2.1,7.0,97.8
Sotkamo Kuolaniemi,2017,3,12,2017-03-12,50.0,0.1,4.0,86.3
Sotkamo Kuolaniemi,2017,3,13,2017-03-13,50.0,1.3,8.0,71.0
Sotkamo Kuolaniemi,2017,3,14,2017-03-14,48.0,0.6,7.0,44.3
Sotkamo Kuolaniemi,2017,3,15,2017-03-15,52.0,1.2,8.0,58.3
Sotkamo Kuolaniemi,2017,3,16,2017-03-16,47.0,1.5,7.0,127.3
Sotkamo Kuolaniemi,2017,3,17,2017-03-17,48.0,0.3,1.0,39.7
Sotkamo Kuolaniemi,2017,3,18,2017-03-18,50.0,0.6,8.0,46.8
Sotkamo Kuolaniemi,2017,3,19,2017-03-19,49.0,-3.8,0.0,119.7
Sotkamo Kuolaniemi,2017,3,20,2017-03-20,48.0,-6.1,0.0,103.8
Sotkamo Kuolaniemi,2017,3,21,2017-03-21,49.0,-1.1,7.0,45.5
Sotkamo Kuolaniemi,2017,3,22,2017-03-22,52.0,1.2,8.0,59.6
Sotkamo Kuolaniemi,2017,3,23,2017-03-23,48.0,0.3,7.0,121.9
Sotkamo Kuolaniemi,2017,3,24,2017-03-24,48.0,-3.0,7.0,149.1
Sotkamo Kuolaniemi,2017,3,25,2017-03-25,47.0,-3.0,2.0,101.8
Sotkamo Kuolaniemi,2017,3,26,2017-03-26,47.0,2.1,7.0,85.5
Sotkamo Kuolaniemi,2017,3,27,2017-03-27,44.0,-0.6,0.0,99.8
Sotkamo Kuolaniemi,2017,3,28,2017-03-28,45.0,-3.3,1.0,149.3
Sotkamo Kuolaniemi,2017,3,29,2017-03-29,45.0,-5.9,0.0,171.8
Sotkamo Kuolaniemi,2017,3,30,2017-03-30,44.0,-5.9,0.0,177.2
Sotkamo Kuolaniemi,2017,3,31,2017-03-31,44.0,-5.9,3.0,184.1
Sotkamo Kuolaniemi,2017,4,1,2017-04-01,44.0,-2.0,0.0,84.3
Sotkamo Kuolaniemi,2017,4,2,2017-04-02,48.0,-1.1,8.0,60.4
Sotkamo Kuolaniemi,2017,4,3,2017-04-03,48.0,-3.1,8.0,168.8
Sotkamo Kuolaniemi,2017,4,4,2017-04-04,47.0,4.3,8.0,136.7
Sotkamo Kuolaniemi,2017,4,5,2017-04-05,41.0,3.3,0.0,157.3
Sotkamo Kuolaniemi,2017,4,6,2017-04-06,39.0,2.1,0.0,162.5
Sotkamo Kuolaniemi,2017,4,7,2017-04-07,36.0,0.3,5.0,110.3
Sotkamo Kuolaniemi,2017,4,8,2017-04-08,38.0,-2.1,7.0,185.4
Sotkamo Kuolaniemi,2017,4,9,2017-04-09,37.0,-2.9,0.0,79.1
Sotkamo Kuolaniemi,2017,4,10,2017-04-10,37.0,3.1,8.0,46.4
